articolo_id;articolo;localizzazione;tempo;grave;moto;utenti_deboli
4161;L'incidente si è verificato alle 7.30 di giovedì 7 maggio Un graveincidente stradalesi è verificato nella mattinata di giovedì 7 maggio aSan Michele Tiorre,nel comune di Felino.;1;1;1;1;0
4162;Erano da poco passate le ore 7.30 quando, per cause in corso di accertamento, due auto si sono scontrate frontalmente mentre percorrevano via Dante Alighieri.;1;1;0;0;0
4163;L'impatto è stato particolarmente violento e sul posto sono arrivati i soccorritori del 118.;1;0;0;0;0
4164;In seguito allo scontro una persona è rimasta ferita ed è stata trasportata al Pronto Soccorso dell'Ospedale Maggiore di Parma.;1;0;1;0;0
4165;Le sue condizioni di salute sono gravi ma non si trova in pericolo di vita.;0;0;1;0;0
4166;Il giovane ha riportato traumi alla schiena e alla spalla: le sue condizioni di salute sono sensibilmente migliorate E' caduto mentre stava percorrendo un tratto di strada a bordo della sua mountain bike in località La Costa di Traversetolo, nella zona di via XXIV Maggio.;1;1;1;1;1
4167;Ungiovane di 30 anniè rimasto gravemente ferito nella serata di lunedì 4 maggio.;0;0;1;0;0
4168;Erano da poco passate le ore 20 quando, per cause in corso di accertamento, il giovane ha perso il controllo della bici ed è caduto.;0;1;0;1;0
4169;L'incidente è avvenuto lungo una strada sterrata.;0;0;0;0;0
4170;Sul posto è arrivata l'ambulanza dellaCroce Azzurra di Traversetolocon un infermiere a bordo.;1;0;0;0;0
4171;In un secondo momento è intervenuto poi il mezzo fuoristrada e l'automedica: il giovane infatti è stato sottoposto ad terapia antidolorifica poichè ha riportato alcuni traumi alla schiena e alla spalla.;0;0;1;0;0
4172;Il ferito è stato accompagnato al Pronto Soccorso dell'Ospedale Maggiore di Parma.;0;0;1;0;0
4173;Le sue condizioni di salute sono fortunatamente migliorate.;0;0;0;0;0
4174;Il grave incidente è avvenuto poco prima delle ore 8: strada Argini chiusa Un grave incidente stradale si è verificato nella mattinata di oggi, lunedì 4 maggio, aMamiamo di Traversetolo, in corrispondenza dell'ingresso del paese.;1;0;1;1;0
4175;Per cause in corso di accertamento due auto si sono scontrate frontalmente.;0;0;0;0;0
4176;In conseguenza dell'incidente una delle persone a bordo è rimasta ferita.;0;0;1;0;0
4177;Sul posto sono arrivate un'ambulanza e un'automedica della Croce Azzurra di Traversetolo.Una donnaè stata trasportata al Pronto Soccorso dell'Ospedale Maggiore: ha riportato ferite di media gravità.;1;0;1;0;1
4178;Sul posto anche la polizia Municipale della Pedemontana, che ha effettuato i rilievi previsti per legge, e i Vigili del Fuocp.;1;0;0;0;0
4179;Strada Argini è rimasta chiusa per consentire le operazioni di soccorso e di rimozione dei mezzi coinvolti.;1;0;0;0;0
4180;Il conducente è stato estratto dai Vigili del Fuoco Un giovane 31enne di Fidenza è rimasto gravemente ferito in seguito ad un in incidente stradale che si è verificato nella serata di venerdì 6 marzo a Fiorenzuola.La sua auto, infatti, si è ribaltata in un canale pieno d’acqua lungo la Provinciale per Cortemaggiore.;1;1;1;1;1
4181;L'episodio è avvenuto intorno alle 22 alla Barabasca: qui sono arrivati i mezzi del 118 - la Pubblica Assistenza di Cortemaggiore - e dei vigili del fuoco di Fiorenzuola per estrarre dall’abitacolo il conducente e per prestargli le prime cure.;1;1;1;1;0
4182;Il giovane è stato trasportato all’ospedale di Vaio in condizioni serie, a causa dei traumi riportati: l’auto prima di terminare la sua corsa su un fianco nel canale, si è ribaltata più volte su se stessa.;1;0;1;0;1
4183;La dinamica è al vaglio dei carabinieri della Stazione di Monticelli.;0;0;0;0;0
4184;Sul posto i Vigili del Fuoco e un'ambulanza di Fidenza Un 55enne originario del Sud Italia ha perso tragicamente la vita nella tarda serata di mercoledì 4 marzo in A1, tra Alseno e Fidenza.;1;0;1;0;0
4185;L'uomo, intorno alle 23, era alla guida del suo camion in direzione Milano quando, per cause ancora in fase di accertamento da parte degli agenti della Polstrada di Guardamiglio, avrebbe tamponato un mezzo pesante che lo precedeva.;1;0;1;0;1
4186;Uno schianto fatale: il conducente è rimasto intrappolato nella cabina dell'autoarticolato e per estrarlo è servito l'intervento dei vigili del fuoco di Fidenza.;1;1;1;0;1
4187;In seguito all'impatto, il rimorchio dell'altro Tir è andato parzialmente distrutto e il carico, pare costituito da rifiuti ferrosi, si è ribaltato sulla carreggiata.;1;0;1;1;0
4188;Il 55enne è stato soccorso dai sanitari del 118 sul posto con un'ambulanza arrivata da Fidenza e con l'elisoccorso decollato da Brescia e atterrato nei pressi della sede autostradale.;1;0;1;0;1
4189;Entrambi i mezzi sono dovuti ripartire vuoti alla volta dei rispettivi ospedali: troppo gravi le ferite riportate dal camionista che non gli hanno lasciato scampo.;1;0;1;0;1
4190;Il traffico è rimasto bloccato fino a tarda notte, con la chiusura dei caselli di Fidenza e Parma, per consentire in primis i soccorsi e poi il ripristino della carreggiata.;1;1;0;0;0
4191;Via Emilia chiusa e poi riaperta al traffico Grave incidente nella mattinata di oggi, lunedì 2 marzo, lungo l'autostrada A1, lungo il tratto tra Fidenza e Fiorenzuola d'Arda.;1;1;1;0;0
4192;Per cause in corso di accertamento il rimorchio di un camion ha preso fuoco.;0;0;0;0;0
4193;Sul posto sono arrivati i Vigili del Fuoco che hanno lavorato per spegnere il rogo.In conseguenza dell'incidente si sono verificati otto chilometri di coda tra Fiorenzuola e Fidenza, in direzione Bologna.;1;0;1;0;0
4194;La via Emilia è stata chiusa e poi riaperta al traffico.;1;0;0;0;0
4195;Il tratto lungo la strada statale 9 “Via Emilia” è temporaneamente chiuso, in entrambe le direzioni, dal km 238,500 al km 240,000, a Fiorenzuola D’Arda (provincia di Piacenza), a causa di un incidente.;1;0;0;1;0
4196;Le deviazioni avvengono all’interno del centro abitato.;0;0;0;0;0
4197;Il tratto è stato poi riaperto al traffico.;0;0;0;0;0
4198;Il conducente ha perso il controllo del mezzo e l'auto si è cappottata Grave incidente nella giornata di ieri, sabato 29 febbraio a San Ruffino.Erano da poco passate le ore 13 quando, per cause in corso di accertamento, il conducente di un'auto ha perso il controllo del mezzo, che si è ribaltato.;1;1;1;1;1
4199;All'interno, oltre al conducente, anche un passeggero.;0;0;0;0;0
4200;L'allarme è scattato da subito e sul posto sono arrivati si soccorritori del 118, che hanno trasportato i due feriti al Pronto Soccorso dell'Ospedale Maggiore di Parma.Le loro condizioni di salute sono considerate gravi dai sanitari.;1;0;1;0;1
4201;Sul posto anche una squadra dei Vigili del Fuoco: gli opertori del 115 hanno estratto le due persone ferite dall'abitacolo.;1;0;1;0;1
4202;Maurizio Broglia è rimasto incastrato all'interno del mezzo ed è deceduto sul colpo Tragico incidente nella mattinata di sabato 22 febbraio a Luzzara.;1;1;1;0;0
4203;Un 66enne di Felino, Maurizio Broglia, è morto in seguito allo schianto della sua auto, una Peugeut 508, contro un furgone del latte,avvenuto intorno alle ore 11, per cause in corso di accertamento.;1;0;0;0;1
4204;Secondo le prime informazioni i due mezzi si sarebbero scontrati frontalmente.;0;0;0;0;0
4205;Sul posto sono arrivati i soccorritori della Croce Rossa di Luzzara, l'automedica dell'ospedale di Luzzara e l'elisoccorso da Parma.;1;0;0;0;0
4206;Per il 66enne non c'è stato nulla da fare.;0;0;0;0;0
4207;Il conducente del furgone, in 50enne di Pegognaga, è ricoverato in ospedale con ferite di media gravità.;0;0;1;0;1
4208;Grave incidente nel pomeriggio di giovedì 20 febbraio: la persona ferita è stata trasportata in ospedale Grave incidente stadale nel pomeriggio di giovedì 20 febbraio.;1;1;0;1;1
4209;Per cause in corso di accertamento una donna è stata investita in via dei Mille da un'auto, mentre stava attraversando la strada in corrispondenza delle strisce pedonali.L'allarme è scattato da subito e sul posto sono arrivati i soccorritori del 118: l'ambulanza e l'automedica, che hanno prestato le prime cure alla persona ferita e l'hanno trasportata al Pronto Soccorso dell'Ospedale Maggiore per accertamenti.;1;0;1;0;1
4210;Fortunatamente avrebbe riportato solo ferite lievi.;0;0;0;0;0
4211;Sul posto anche la polizia Locale che ha effettuato i rilievi previsti per legge e ha gestito il traffico che si è creato tra via dei Mille e barriera Bixio, in seguito all'incidente.;1;1;0;1;1
4212;Lo schianto è avvenuto nella serata di lunedì 17 febbraio Un grave incidente stradale si è verificato nella serata di lunedì 17 febbraio a Citerna, lungo la Fondovalle Taro.;1;1;1;1;1
4213;Per cause in corso di accertamento verso le ore 20.30 un'auto ed un camion si sono scontrati violentemente.In conseguenze dello schianto tre persone sono rimaste ferite.;1;1;1;0;0
4214;Uno dei tre feriti si trova in gravi condizioni di salute al Pronto Soccorso dell'Ospedale Maggiore di Parma.;0;0;1;0;0
4215;Sul posto sono arrivate le ambulanze, che hanno soccorso i feriti, e i VigilI del Fuoco, che hanno lavorato per estrarre i feriti dall'abitacolo ed hanno poi messo in sicurezza l'area.;1;1;1;0;1
4216;La giovane 21enne, travolta dalla Fiat Punto del 57enne di Bertonico, è morta in ospedale.;1;0;1;0;1
4217;Pilastro sotto choc: il padre è il custode di un prosciuttificio a Langhirano La giovane 21enne di Pilastro Madeline Mora Ramirez è mortatravolta dal pirata della strada, il 57enne le cui iniziali sono S.F., milanese e residente a Bertonico, in provincia di Lodi, risultato positivo alla cocaina.La ragazza, che viveva con i genitori a Pilastro di Langhirano, è stata dichiarata morta dopo essere arrivata all'Ospedale di Lodi, dopo il soccorso da parte degli operatori del 118, che l'hanno trasportata in condizioni disperate in ospedale.Alle 5 di mattina di sabato 15 febbraio è stata coinvolta in un incidente stradale, nei pressi del treno deragliato, lungo l'autostrada A1, a Ospedaletto Lodigiano.;1;0;1;0;0
4218;L'auto sulla quale viaggiava, una Nissan Juke, è uscita di strada per cause in corso di accertamento, si è ribaltata ma il conducente - anche lui rimasto ferito -è riuscito a far uscire tutti i passeggeri dall'auto, prima che prendesse fuoco.;1;1;1;0;1
4219;Il 57enne lodigiano è passato in quel momento in autostrada, proprio in quel punto, ed ha travolto i giovani già feriti: Madeline è stata centrata in pieno dal veicolo ed ha riportato gravissime ferite.;1;0;1;0;1
4220;Il conducente è scappato: gli agenti della polizia Stradale, dopo aver ascoltato i testimoni ed aver visionato le immagini delle telecamere lo hanno arrestato - un'ora dopo.;0;1;0;0;0
4221;Il conducente dell'auto pirata ora si trova agli arresti domiciliari, con l'accusa di omicidio stradale.;0;0;1;0;0
4222;Non ha negato le sue responsabilità.;0;0;0;0;0
4223;La notizia della morte di Madeline è arrivata a Langhirano e a Pilastro: la famiglia e gli amici sono distrutti dal dolore.;1;0;1;0;0
4224;Il padre di Madeline è custode di un prosciuttificio della zona.Gli altri giovani che erano con lei in auto sono rimasti feriti:V.P.E.A.;0;0;0;0;1
4225;25enne dell’Ecuador residente in provincia di Parma è stato ricoverato in codice rosso ma non è in pericolo di vita.;0;0;1;0;0
4226;Gli altri due giovani, B.M, 20enne del Marocco, e F.M., 26 anni, di Parma, invece, hanno riportato solo delle contusioni.;0;0;0;0;1
4227;L'uomo, un 57enne, era positivo al test antidroga: nello scontro è morta la giovane 21enne Madeline Mora Ramirez di Pilastro È stato arrestato per omicidio stradale dalla polizia Stradale di Lodi il conducente di 57 anni dell'auto pirata che, nella notte tra venerdì e sabato, ha tamponato la Nissan Juke, a bordo della quale viaggiavanoi quattro ragazzi residenti nel parmense: una 21enne di Pilastro ed originaria di Santo Domingo Madeline Mora Ramirez è mortamentre gli altri tre ragazzi sono rimasti gravemente feriti.;1;0;1;0;1
4228;L'uomo alla guida dell'auto pirata, una Fiat Punto, che non si è fermato a prestare soccorso ai giovani, è positivo al test antidroga.;0;0;0;0;0
4229;L'auto dei giovani è stata coinvolta in un primo incidente - le cui cause sono in corso di accertamento - ed è stata poi tamponata dal veicolo guidato dal 57enne.;1;1;0;0;1
4230;In un primo momento sembrava si fosse verificato un solo incidente ma, dopo aver ascoltato il racconto di uno dei feriti ed aver visionato le immagini delle telecamere la Stradale ha ricostruito l'esatta dinamica del tragico incidente.;1;1;0;1;1
4231;Secondo le prime informazioni dopo il primo incidente uno dei ragazzi sarebbe riuscito a far uscire gli altri dall'auto, prima che si incendiasse.;0;0;0;0;0
4232;Poco dopo però la Fiat Punto pirata li avrebbe travolti.;0;0;0;0;0
4233;Dopo il trasporto d'urgenza in ospedale la 21enne è deceduta mentre gli altri si trovano in gravi condizioni di salute.;0;0;1;0;0
4234;Anche il conducente del suv Nissan, V.P.E.A.;0;0;0;0;0
4235;25enne dell’Ecuador residente in provincia di Parma è stato ricoverato in codice rosso ma non è in pericolo di vita.;0;0;1;0;0
4236;Gli altri due giovani, B.M, 20enne del Marocco, e F.M., 26 anni, di Parma, invece, hanno riportato solo delle contusioni.;0;0;0;0;1
4237;Secondo gli inquirenti, anche in base a delle testimonianze raccolte, era ancora viva dopo il primo incidente.;0;0;0;0;0
4238;Potrebbe essere quindi stato fatale il tamponamento per la 21enne, trovata dai soccorritori, una volta arrivati sul posto, in arresto cardiaco.;0;0;1;1;1
4239;La ragazza deceduta è stata dichiarata morta una volta arrivata in ospedale a Lodi.;1;0;0;0;0
4240;I tre giovani la giovane Madeline Mora Ramirez di Pilastro sono rimasti gravemente feriti: l'auto davanti a loro avrebbe inchiodato per guardare il convoglio Tragedia nella notte lungo l'autostrada A1.;1;0;1;0;1
4241;Una ragazza di 21 anni, Madeline Mora Ramirez, originaria di Santo Domingo e residente a Pilastro, è morta mentre gli altri tre giovani, di 20, 25 e 26 anni, residenti in provincia di Parma che erano in auto con lei, sono rimasti gravemente feriti.;1;0;1;0;0
4242;È il gravissimo bilancio di un incidente stradale avvenuto nei pressi di Ospedaletto Lodigiano, poco prima delle 5 di mattina di sabato 15 febbraio, vicino al punto in cui si trova il Frecciarossa deragliato il 6 febbraio.;1;1;1;1;0
4243;La ragazza di 26 anni, portata in elicottero al San Gerardo di Monza con numerosi traumi, è quella che si trova nelle condizioni più gravi mentre gli altri due feriti, di 20 e 25 anni, sono ricoverati all’ospedale di Lodi.;1;0;0;0;0
4244;Secondo le prime informazioni l'auto a bordo della quale viaggiavano, un Suv Nissan Juke, si sarebbe schiantata all'altezza di una piazzola di sosta e poi si sarebbe incendiata.;1;0;1;0;0
4245;Una delle ipotesi al vaglio della polizia Stradale di Guardamiglio, che si è recata sul posto per effettuare i rilievi, è che il conducente della vettura che stava viaggiando davanti al Suv abbia frenato bruscamente per vedere il convoglio deragliato, causando lo schianto dell'auto con a bordo i ragazzi.;1;1;1;1;0
4246;La seconda vettura non sarebbe poi stata coinvolta nell'incidente.;0;0;0;0;0
4247;Le cause del terribile schianto sono ancora in corso di accertamento.;0;0;0;0;0
4248;Il ferito è stato soccorso dall'automedica e dall'ambulanza della Croce Azzurra di Traversetolo E' stato urtato da un'automobile, in corrispondenza della rotonda di Piazza, tra via Traversetolo e via Garibaldi a Basilicanova ed è caduto rovinosamente a terra.;1;0;1;1;1
4249;Un ciclista, che è stato investito dall'auto nel primo pomeriggio di mercoledì 12 febbraio si trova ora ricoverato al Pronto Soccorso dell'Ospedale Maggiore di Parma in gravi condizioni di salute.;1;0;1;0;1
4250;Il ferito non è fortunatamente in pericolo di vita.;0;0;1;0;0
4251;L'incidente è avvenuto verso le ore 14:sul posto sono arrivate l'ambulanza e l'automedica della Croce Azzurra di Traversetoloche hanno prestato le prime cure al ciclista, che è stato trasportato in ospedale dall'ambulanza.;1;0;1;1;0
4252;La dinamica dello scontro è al vaglio degli agenti della polizia Municipale della Pedemontana, che sono arrivati sul posto per effettuare i rilievi previsti per legge.;1;0;0;0;0
4253;Lo scontro è avvenuto nei pressi dell'uscita di via Volturno Grave incidente stradale nel pomeriggio di mercoledì 12 febbraio lungo la tangenziale Sud di Parma, tra l'uscita di via Volturno e quella di via Emilia Ovest.;1;1;0;0;0
4254;Erano da poco passate le 17.40 quando, per cause in corso di accertamento, un'auto ed una motocicletta si sono scontrate.L'impatto è stato particolarmente violento e il conducente della moto ha riportato ferite serie.;1;0;1;1;0
4255;Sul posto sono arrivate l'ambulanza e l'automedica della Croce Rossa di Parma che hanno prestato le prime cure al motociclista feritoe l'hanno poi trasportato d'urgenza al Pronto Soccorso dell'Ospedale Maggiore di Parma.;1;0;0;1;1
4256;Le sue condizioni di salute sono gravi ma non si trova in pericolo di vita.In seguito all'incidente si sono verificati disagi alla circolazione stradale lungo la tangenziale: il tratto tra l'uscita di via Volturno e l'uscita di via Emilia Ovest è rimasto chiuso per consentire le operazioni di soccorso e la rimozione dei mezzi coinvolti nell'incidente.;1;0;1;0;0
4257;L'incidente è avvenuto alle ore 8 del 12 febbraio in via Volontari del Sangue: la mamma stava accompagnando il bambino a scuola Sono stati investiti da un'auto mentre attraversavano la strada sulle strisce pedonali a Colorno, in via Volontari del Sangue.;1;1;1;0;1
4258;Una mamma di 40 anni ed il figlio di 11 anni sono stati urtati da un'auto alle ore 8 di mercoledì 12 febbraio, mentre si stavano recando a scuola.;1;1;1;0;1
4259;Alla guida della Fiat Multipla che li ha investiti un uomo che stava accompagnando il proprio figlio alla scuola materna.;0;0;0;1;0
4260;L'allarme è scattato in pochi istanti: madre e figlio sono stati accompagnati al Pronto Soccorso dell'Ospedale Maggiore di Parma daun'ambulanza della Pubblica Assistenza di Colorno.;1;1;1;0;0
4261;Fortunatamente non si trovano in gravi condizioni di salute.Sul posto anche la polizia Locale dell'Unione Bassa Parma Est per i rilievi previsti per legge: gli agenti dovranno ricostruire l'esatta dinamica dell'incidente.;1;0;0;0;0
4262;L'incidente è avvenuto alle 7.20: ecco le uscite consigliate e gli aggiornamenti Grave incidente nella mattinata di lunedì 10 febbraio.;1;1;1;0;0
4263;Erano da poco passate le ore 7.20 quando, per cause in corso di accertamento, due mezzi pesanti si sono scontrati lungo l'autostrada A1, tra Fidenza ed del bivio per l'autostrada A15, all'altezza del chilometro 99 Sud, si sono scontrati frontalmente.Uno dei due tir ha fatto un salto di corsia ed ha impattato con l'altro.;1;1;0;1;0
4264;I due camionisti sono rimasti feriti in modo grave ma non si trovano in pericolo di vita.;0;0;1;0;0
4265;Sul posto i mezzi di soccorso e le ambulanze che hanno trasportato i due feriti al Pronto Soccorso dell'Ospedale Di Vaio di Fidenza.;1;0;1;0;0
4266;L'autostrada è stata riaperta e le code sono in diminuzione In seguito all'incidente si sono formati nove chilometri di coda.I tratti tra il bivio per l'A15 e Fidenza - in direzione Milano - e tra la fine del complanare di Piacenza ed il bivio per l'A15 Parma-La Spezia - in direzione Bologna - sono rimasti chiusi per consentire le operazioni di soccorso.;1;0;1;0;0
4267;Secondo le prime informazioni uno dei due autoarticolati avrebbe effettuato un salto di carreggiata - da quella Sud a quella Nord: il tir ha anche perso il suo carico di sbarre di ferro.;1;1;0;0;0
4268;All'interno del tratto chiuso si sono formati 9 chilometri di coda.;0;0;0;0;0
4269;"""Sulla A1 Milano-Napoli tra Fidenza e il bivio con la A15 Parma-La Spezia -scrive Autostrade per l'Italia -per un incidente in cui sono rimasti coinvolti 2 mezzi pesanti, avvenuto al km 99,200 alle ore 7:20, è stata disposta la chiusura dei seguenti tratti: verso Milano tra il bivio per la A15 Parma-La Spezia e Fidenza; verso Bologna tra la fine della Complanare di Piacenza ed il bivio per la A15 Parma-La Spezia.";1;0;0;0;0
4270;Si tratta di un tamponamento tra 2 mezzi pesanti a seguito del quale un autorticolato ha effettuato un salto di carreggiata, dalla carreggiata sud alla carreggiata nord, con parziale dispersione di carico consistente in sbarre di ferro.;1;0;0;0;0
4271;"Al momento verso Bologna, si segnalano code per l'uscita obbligatoria a a partire da Basso Lodigiano e all'interno del tratto chiuso 9 km di coda tra Fiorenzuola ed il bivio per la A15; verso Milano 4 km di coda per la deviazione obbligatoria tra Parma ed il bivio per la A15, e 2 km di coda all'interno del tratto chiuso tra il bivio per la A15 e Fidenza.";1;0;0;0;0
4272;Per le lunghe percorrenze, verso Milano si consiglia di utilizzare la A22 Brennero-Modena e poi la A4 Milano-Brescia verso Milano, percorso inverso in direzione opposta, per chi è in viaggio verso Bologna.;1;0;0;0;0
4273;Per le brevi percorrenze, il traffico in direzione di Milano viene deviato sull'A15 Parma-La Spezia dove è possibile uscire a Parma ovest e attraverso la SS9 via Emilia si può rientrare a Fidenza.;1;0;0;0;0
4274;Chi viaggia verso Bologna deve uscire a Piacenza Sud ed è possibile rientrare in autostrada a Parma dopo aver percorso la SS9 Via Emilia.;1;0;0;0;0
4275;Sul posto sono presenti il personale di Autostrade per l'Italia, la Polizia Stradale, i Vigili del Fuoco ed i mezzi di soccorso meccanici.;1;0;0;0;0
4276;L'incidente è avvenuto alle 2.30 della notte tra venerdì 7 e sabato 8 febbraio Stava percorrendo via Emilio Lepido a Parma, nella notte tra venerdì 7 e sabato 8 febbraio, ha perso il controllo dell'auto che si è ribaltata.;1;1;1;1;1
4277;Disavventura nella notte, verso le ore 2.30, per il conducente del veicolo che, per cause in corso di accertamento, è finito fuori strada.;0;1;0;0;0
4278;L'allarme è scattato da subito e sul posto sono arrivati i soccorritori del 118 che hanno prestato le prime cure ai due feriti e li hanno poi trasportati al Pronto Soccorso dell'Ospedale Maggiore.;1;1;1;0;1
4279;Fortunatamente i due non sono rimasti feriti in modo grave.;0;0;0;0;1
4280;L'incidente è avvenuto alle ore 7.30 dell'8 febbraio in via Maestri E' stato investito da un'auto mentre stava attraversando la strada ed ora si trova ricoverato al Pronto Soccorso dell'Ospedale Maggiore di Parma in gravi condizioni di salute.L'incidente si è verificato nella mattinata di oggi, sabato 8 febbraio in via Maestri a Sala Baganza:erano da poco passate le 7.30 quando, per cause in corso di accertamento, un'auto ha investito un pedone che, proprio in quel momento, stava attraversando la strada.;1;1;1;1;1
4281;L'allarme è scattato da subito e sul posto sono arrivati i soccorritori del 118 con l'ambulanza della Pubblica Assistenza di Collecchio, Sala Baganza e Felino.;1;1;0;0;0
4282;Il ferito è stato trasportato in ospedale: ha riportato ferite gravi ma non si trova in pericolo di vita.;0;0;1;0;0
4283;Il giovane bengalese, che viaggiava a bordo di un'Honda Cbr 900 con la targa rubata e senza assicurazione ha seminato il panico in quartiere: bloccato da tre Volanti Stava sfrecciando ad alta velocità in via Stirone, nella zona di via Baganza, nel quartiere Montanara, nella serata di mercoledì 5 febbraio, a bordo di una moto di grossa cilindrata, con una targa rubata e senza patente.Quando i poliziotti delle Volanti, che erano impegnati in un servizio di controlli in zona, hanno cercato di fermarlo ha accelerato: da lì un inseguimento a folle velocità per le vie del quartiere.Un giovane 19enne bengalese, residente a Parma, è stato il protagonista di una serata ad alto rischio, che è finita con numerose multe per diverse violazioni del codice della strada e tre denunce, tra cui una per resistenza a pubblico ufficiale.;1;1;1;1;1
4284;19enne scappa con la moto e semina il panico in via Baganza Il giovane, che si trovava a bordo di una moto Honda Cbr 900 senza luci e senza frecce, in una traversa di via Baganza, è stato intercettato da una pattuglia dei poliziotti delle Volanti,che hanno mostrato la paletta ed attivato i dispositivi luminosi per intimare l'alt al giovane.;1;0;0;1;1
4285;Il 19enne ha invece deciso di accelerare e di spingere la moto a tutta velocità, mettendo in pericolo l'incolumità degli automobilisti e delle persone presenti in strada.;0;0;1;1;1
4286;Il motociclista si è diretto verso la tangenziale, prendendo strade contromano e corsie riservate, sempre a luci spente e a folle velocità.;1;0;0;1;0
4287;I poliziotti hanno chiesto l'intervento di altre due pattuglie che sono riuscite a bloccare il giovane, mettendosi di traverso davanti e dietro a lui.;0;0;0;0;0
4288;Il 19enne ha cercato ancora una volta di scappare: ha sgasato davanti ai poliziotti che sono però riusciti a togliere le chiavi dal quadro.;0;0;0;0;0
4289;Il giovane bengalese non aveva la patente: la targa della moto, inoltre, è risultata rubata da uno scooter circa una settimana fa.Oltre a diverse multe per non aver rispettato il codice della strada il 19enne è stato denunciando per ricettazione e riciclaggio - per aver montato la targa rubata su quella moto - e per resistenza a pubblico ufficiale, per aver tentato di scappare dopo che era stato fermato dai poliziotti.;1;0;1;1;1
4290;L'Honda che stava guidando è intestata ad un giovane italiano.;0;0;0;0;0
4291;Sono in corso approfondimenti investigativi per accertare le eventuali responsabilità del proprietario e se il mezzo sia immatricolato per la guida in strada o solo su pista.;0;0;0;0;0
4292;La ragazza ha riportato un forte trauma cranico: è ricoverata nel reparto di Rianimazione, la prognosi è riservata Una ciclista di 22 anni è stata travolta da un'auto mentre stava percorrendo via Enza a Parma, nel quartiere Montanara.La ragazza, in seguito al violento impatto con il veicolo, ha riportato ferite molti gravi ed è stato trasportata d'urgenza all'Ospedale Maggiore e trasferita subito nel reparto di Rianimazione.Secondo le prime informazioni avrebbe riportato un forte trauma cranico.;1;1;1;1;1
4293;La prognosi è ancora riservata.;0;0;0;0;0
4294;L'investimento è avvenuto nel tardo pomeriggio del 3 febbraio, verso le ore 19: a quell'ora con il buio e in quel tratto di strada di via Enza la visibilità era ridotta.;1;0;0;0;0
4295;L'incidente è avvenuto alle 11.30: code e disagi alla circolazione Nella mattinata di martedì 4 febbraiodue auto si sono scontrate lungo la tangenziale Sud a Parma, in direzione Piacenza.;1;1;0;0;0
4296;Secondo le prime informazioni una delle due si stava immettendo dall'ingresso di strada Argini.L'incidente è avvenuto verso le 11.30 per cause in corso di accertamento: i due veicoli coinvolti nello scontro sono stati danneggiati nella parte anteriore e in quella posteriore.;1;1;0;1;0
4297;I soccorsi sono scattati da subito e sul posto sono arrivati i soccorritori della Croce Rossa e l'automedica.;1;1;0;0;0
4298;Incidente in tangenziale: scontro tra due auto Uno dei due conducenti dell'auto è rimasto ferito in modo serio ed ora si trova ricoverato al Pronto Soccorso dell'Ospedale Maggiore di Parma.Le sue condizioni sono gravi ma è in pericolo di vita.Sul posto anche i Vigili del Fuoco che hanno messo in sicurezza l'area e due pattuglie della Polizia Stradale, che hanno effettuato i rilievi ed hanno gestito il traffico.;1;0;1;0;1
4299;L'entrata di strada Argini infatti è rimasta bloccata per la lunga coda che si è creata in seguito all'incidente: si sono verificati alcuni disagi alla circolazione.;1;1;0;0;0
4300;L'incidente è avvenuto a mezzanotte nei pressi di San Quirico Ha perso il controllo dell'auto sulla quale stava viaggiando ed è finito fuori strada, procurandosi diverse ferite.;1;1;1;1;1
4301;Nella notte tra lunedì 3 e martedì 4 febbraio il conducente di un'auto è stato protagonista di un grave incidente stradale, mentre si trovava nei pressi di San Quirico, nel comune di Sissa-Trecasali.;1;1;1;1;1
4302;Per cause in corso di accertamento il veicolo è uscito di strada verso mezzanotte: secondo le prime informazioni non sarebbero rimasti coinvolti altri mezzi.;0;1;0;0;0
4303;Alcuni automobilisti hanno dato l'allarme e sul posto è arrivata l'ambulanza del 118 e l'automedica.;0;0;0;0;0
4304;Il ferito è stato trasportato al Pronto Soccorso dell'Ospedale Maggiore di Parma.;0;0;1;0;0
4305;Le sue condizioni di salute sono gravi ma non si trova in pericolo di vita.;0;0;1;0;0
4306;La ricostruzione non è ancora chiara: il conducente è stato sottoposto ai test per alcol e droga E' ancora tutta da chiarire la dinamica del grave incidente stradale chesi è verificato nella notte tra sabato 1 e domenica 2 febbraio, in via Emilio Lepido, vicino alla discoteca Dadaumpa.Secondo le prime ricostruzioni due giovani che si trovavano nei pressi della rotonda sono stati investiti da un'auto che, per motivi ancora da chiarire, ha sbandato ed è finita contro il guardrail.;1;1;1;0;1
4307;L'auto ha urtato anche una seconda auto.;0;0;0;0;0
4308;In un primo momento infatti sembrava che lo scontro frontale tra i due veicoli avesse provocato, in un secondo momento, l'investimento dei due giovani.;0;0;0;0;0
4309;"Le condizioni dei due ragazzi feriti che,secondo quanto scritto da locale, non stavano uscendo dalla discoteca, sono apparse da subito serie: le persone presenti in quel momento in zona hanno avvisato i soccorritori del 118, che sono arrivati sul posto in pochi istanti con ambulanze e automedica.Un 24enne è in gravi condizioni di salute all'Ospedale Maggiore;la seconda persona investita è in miglioramento ed ha avuto una prognosi di circa un mese.";1;1;1;0;1
